Dest_PC,Dest_City,Branch_PC,Branch_City,Branch,Dest,Response,ResponseMod,Distance,Duration
45356,Essen,44795,Bochum Südwest,44795%2C%20Bochum Südwest,45356%2C%20Essen,"{
   ""destination_addresses"" : [ ""45356 Essen, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""24.1 km"",
                  ""value"" : 24127
               },
               ""duration"" : {
                  ""text"" : ""27 mins"",
                  ""value"" : 1611
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['45356 Essen, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '24.1 km', 'value': 24127}, 'duration': {'text': '27 mins', 'value': 1611}, 'status': 'OK'}]}], 'status': 'OK'}",24.1 km,27 mins
47829,Krefeld,44795,Bochum Südwest,44795%2C%20Bochum Südwest,47829%2C%20Krefeld,"{
   ""destination_addresses"" : [ ""47829 Krefeld, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""52.9 km"",
                  ""value"" : 52913
               },
               ""duration"" : {
                  ""text"" : ""46 mins"",
                  ""value"" : 2780
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['47829 Krefeld, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '52.9 km', 'value': 52913}, 'duration': {'text': '46 mins', 'value': 2780}, 'status': 'OK'}]}], 'status': 'OK'}",52.9 km,46 mins
59399,Olfen,44795,Bochum Südwest,44795%2C%20Bochum Südwest,59399%2C%20Olfen,"{
   ""destination_addresses"" : [ ""59399 Olfen, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""48.4 km"",
                  ""value"" : 48394
               },
               ""duration"" : {
                  ""text"" : ""50 mins"",
                  ""value"" : 2973
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['59399 Olfen, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '48.4 km', 'value': 48394}, 'duration': {'text': '50 mins', 'value': 2973}, 'status': 'OK'}]}], 'status': 'OK'}",48.4 km,50 mins
49424,Goldenstedt,44795,Bochum Südwest,44795%2C%20Bochum Südwest,49424%2C%20Goldenstedt,"{
   ""destination_addresses"" : [ ""49424 Goldenstedt, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""215 km"",
                  ""value"" : 214868
               },
               ""duration"" : {
                  ""text"" : ""2 hours 24 mins"",
                  ""value"" : 8666
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['49424 Goldenstedt, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '215 km', 'value': 214868}, 'duration': {'text': '2 hours 24 mins', 'value': 8666}, 'status': 'OK'}]}], 'status': 'OK'}",215 km,2 hours 24 mins
51103,Köln,44795,Bochum Südwest,44795%2C%20Bochum Südwest,51103%2C%20Köln,"{
   ""destination_addresses"" : [ ""51103 Cologne, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""79.7 km"",
                  ""value"" : 79731
               },
               ""duration"" : {
                  ""text"" : ""58 mins"",
                  ""value"" : 3457
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['51103 Cologne, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '79.7 km', 'value': 79731}, 'duration': {'text': '58 mins', 'value': 3457}, 'status': 'OK'}]}], 'status': 'OK'}",79.7 km,58 mins
38228,Salzgitter,44795,Bochum Südwest,44795%2C%20Bochum Südwest,38228%2C%20Salzgitter,"{
   ""destination_addresses"" : [ ""38228 Salzgitter, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""311 km"",
                  ""value"" : 310845
               },
               ""duration"" : {
                  ""text"" : ""3 hours 10 mins"",
                  ""value"" : 11427
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['38228 Salzgitter, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '311 km', 'value': 310845}, 'duration': {'text': '3 hours 10 mins', 'value': 11427}, 'status': 'OK'}]}], 'status': 'OK'}",311 km,3 hours 10 mins
38835,Hessen,44795,Bochum Südwest,44795%2C%20Bochum Südwest,38835%2C%20Hessen,"{
   ""destination_addresses"" : [ ""Hessen, 38835 Osterwieck, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""336 km"",
                  ""value"" : 336244
               },
               ""duration"" : {
                  ""text"" : ""3 hours 38 mins"",
                  ""value"" : 13074
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Hessen, 38835 Osterwieck, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '336 km', 'value': 336244}, 'duration': {'text': '3 hours 38 mins', 'value': 13074}, 'status': 'OK'}]}], 'status': 'OK'}",336 km,3 hours 38 mins
38388,Twieflingen,44795,Bochum Südwest,44795%2C%20Bochum Südwest,38388%2C%20Twieflingen,"{
   ""destination_addresses"" : [ ""38388 Twieflingen, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""337 km"",
                  ""value"" : 337350
               },
               ""duration"" : {
                  ""text"" : ""3 hours 34 mins"",
                  ""value"" : 12860
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['38388 Twieflingen, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '337 km', 'value': 337350}, 'duration': {'text': '3 hours 34 mins', 'value': 12860}, 'status': 'OK'}]}], 'status': 'OK'}",337 km,3 hours 34 mins
38871,Drübeck,44795,Bochum Südwest,44795%2C%20Bochum Südwest,38871%2C%20Drübeck,"{
   ""destination_addresses"" : [ ""Dr\u00fcbeck, 38871 Ilsenburg, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""354 km"",
                  ""value"" : 353758
               },
               ""duration"" : {
                  ""text"" : ""3 hours 37 mins"",
                  ""value"" : 13027
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Drübeck, 38871 Ilsenburg, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '354 km', 'value': 353758}, 'duration': {'text': '3 hours 37 mins', 'value': 13027}, 'status': 'OK'}]}], 'status': 'OK'}",354 km,3 hours 37 mins
37339,Gernrode,44795,Bochum Südwest,44795%2C%20Bochum Südwest,37339%2C%20Gernrode,"{
   ""destination_addresses"" : [ ""Gernrode, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""273 km"",
                  ""value"" : 273440
               },
               ""duration"" : {
                  ""text"" : ""2 hours 55 mins"",
                  ""value"" : 10475
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Gernrode, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '273 km', 'value': 273440}, 'duration': {'text': '2 hours 55 mins', 'value': 10475}, 'status': 'OK'}]}], 'status': 'OK'}",273 km,2 hours 55 mins
45899,Gelsenkirchen,44795,Bochum Südwest,44795%2C%20Bochum Südwest,45899%2C%20Gelsenkirchen,"{
   ""destination_addresses"" : [ ""45899 Gelsenkirchen, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""21.7 km"",
                  ""value"" : 21749
               },
               ""duration"" : {
                  ""text"" : ""30 mins"",
                  ""value"" : 1812
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['45899 Gelsenkirchen, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '21.7 km', 'value': 21749}, 'duration': {'text': '30 mins', 'value': 1812}, 'status': 'OK'}]}], 'status': 'OK'}",21.7 km,30 mins
54611,Hallschlag,44795,Bochum Südwest,44795%2C%20Bochum Südwest,54611%2C%20Hallschlag,"{
   ""destination_addresses"" : [ ""54611 Hallschlag, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""168 km"",
                  ""value"" : 167570
               },
               ""duration"" : {
                  ""text"" : ""1 hour 52 mins"",
                  ""value"" : 6737
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['54611 Hallschlag, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '168 km', 'value': 167570}, 'duration': {'text': '1 hour 52 mins', 'value': 6737}, 'status': 'OK'}]}], 'status': 'OK'}",168 km,1 hour 52 mins
38173,Erkerode,44795,Bochum Südwest,44795%2C%20Bochum Südwest,38173%2C%20Erkerode,"{
   ""destination_addresses"" : [ ""38173 Erkerode, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""319 km"",
                  ""value"" : 319048
               },
               ""duration"" : {
                  ""text"" : ""3 hours 18 mins"",
                  ""value"" : 11894
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['38173 Erkerode, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '319 km', 'value': 319048}, 'duration': {'text': '3 hours 18 mins', 'value': 11894}, 'status': 'OK'}]}], 'status': 'OK'}",319 km,3 hours 18 mins
49459,Kuhlhorst,44795,Bochum Südwest,44795%2C%20Bochum Südwest,49459%2C%20Kuhlhorst,"{
   ""destination_addresses"" : [ """" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""NOT_FOUND""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': [''], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'status': 'NOT_FOUND'}]}], 'status': 'OK'}",NOT_AVAILABLE,NOT_AVAILABLE
31600,Uchte,44795,Bochum Südwest,44795%2C%20Bochum Südwest,31600%2C%20Uchte,"{
   ""destination_addresses"" : [ ""31600 Uchte, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""209 km"",
                  ""value"" : 209489
               },
               ""duration"" : {
                  ""text"" : ""2 hours 22 mins"",
                  ""value"" : 8495
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['31600 Uchte, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '209 km', 'value': 209489}, 'duration': {'text': '2 hours 22 mins', 'value': 8495}, 'status': 'OK'}]}], 'status': 'OK'}",209 km,2 hours 22 mins
54317,Sommerau,44795,Bochum Südwest,44795%2C%20Bochum Südwest,54317%2C%20Sommerau,"{
   ""destination_addresses"" : [ ""54317 Sommerau, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""254 km"",
                  ""value"" : 254476
               },
               ""duration"" : {
                  ""text"" : ""3 hours 3 mins"",
                  ""value"" : 10998
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['54317 Sommerau, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '254 km', 'value': 254476}, 'duration': {'text': '3 hours 3 mins', 'value': 10998}, 'status': 'OK'}]}], 'status': 'OK'}",254 km,3 hours 3 mins
37627,Deensen,44795,Bochum Südwest,44795%2C%20Bochum Südwest,37627%2C%20Deensen,"{
   ""destination_addresses"" : [ ""37627 Deensen, Germany"" ],
   ""origin_addresses"" : [ ""44795 Bochum, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""207 km"",
                  ""value"" : 206881
               },
               ""duration"" : {
                  ""text"" : ""2 hours 29 mins"",
                  ""value"" : 8944
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['37627 Deensen, Germany'], 'origin_addresses': ['44795 Bochum, Germany'], 'rows': [{'elements': [{'distance': {'text': '207 km', 'value': 206881}, 'duration': {'text': '2 hours 29 mins', 'value': 8944}, 'status': 'OK'}]}], 'status': 'OK'}",207 km,2 hours 29 mins
